,Unnamed: 0,id,signal,preference,max_positions,date,signal_n,fast_lookback,slow_lookback,preference_n,percent_return,spy_percent_return,spy_cagr,cagr,excess_cagr,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,r_squared,pure_profit_score,jensens_alpha,alpha,beta,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_return_per_trade,average_return_per_day,final_equity,A_score,W_score,P_score,V_score,edge_score
490,490,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,60,45,-0.1915534830943603,1.840024706609018,0.1101665342884345,-0.0210652669917698,-0.1312318012802044,0.1589385884017722,-0.1327153746542202,-0.1818837634899471,-0.0433898382578078,0.7868997059513998,-0.0057473076928473,-0.0004037596037918,-0.0004037596037918,0.7691174965093095,7195.4738967621415,0.4854884884937123,-0.8771781029629331,2221,2516,0.8827503974562798,5.255290409725349,4.760195758564437,803,1418,0.3615488518685277,0.0307940859266553,-0.0167461961760559,0.0004419382356852,-8.45490072232531e-05,8084.465169056396,4.596240396208128,2.040634968246584,-1.2096187748394878,6.687045784832484,8.339916626035293
491,491,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,60,55,-0.0654123076874979,1.840024706609018,0.1101665342884345,-0.006750439460866,-0.1169169737493006,0.1587291569746703,-0.0426198740295247,-0.0578147980681827,-0.0196355467265938,0.7354138493330149,-0.0008355073478661,-0.0003351589935281,-0.0003351589935281,0.7427338378102237,4289.040223785214,0.3437866821260158,-0.4889191809499813,2124,2516,0.8441971383147854,5.459510357815443,4.752459016393443,810,1314,0.3813559322033898,0.0287943378043747,-0.016747542493592,0.0006201237217342,-2.689853588009139e-05,9345.87692312502,4.664841006471835,2.011404918523404,-0.376934340099306,6.062225240612852,11.393177597146524
492,492,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,70,5,0.9176800116511432,1.840024706609018,0.1101665342884345,0.0673638653852051,-0.0428026689032294,0.1540408981589993,0.4385137009291319,0.6050170154229767,0.1783834652707817,0.6822493876614777,0.0546912370901556,-3.913065549325588e-05,-3.913065549325588e-05,0.7180691417523118,6441.470322864243,0.3776351428253085,0.1768873570383178,3646,2516,1.4491255961844196,3.190345584201865,4.697899838449112,1495,2151,0.4100383982446516,0.0253390005417749,-0.0149313437249358,0.0015810437349469,0.0002588930927072,19176.800116511436,4.960869344506744,2.0555916944120787,3.679036368584212,5.737945489141143,28.33597384162583
493,493,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,70,15,0.5144175848939656,1.840024706609018,0.1101665342884345,0.0424297533193762,-0.0677367809690583,0.1543718287311136,0.2750920987528404,0.3870877116113688,0.1350510164225546,0.6694188393014512,0.0175019176069126,-0.0001306624953149,-0.0001306624953149,0.7124334390241589,4236.516537797743,0.3141757421996726,0.0378970645935172,2571,2516,1.0218600953895072,4.595877090626216,4.762595727529222,1005,1566,0.3908984830805134,0.0282923995734616,-0.0156276754397398,0.0015406152597029,0.0001650222396163,15144.175848939656,4.869337504685073,2.06388101681702,2.2494501214464155,5.560612889061083,22.746571605154344
494,494,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,70,25,1.0112927623931665,1.840024706609018,0.1101665342884345,0.0724695351634014,-0.0376969991250331,0.1620725221490432,0.4477466107802782,0.6291997898588223,0.2557737741998608,0.7825626090141568,0.0554749415676117,-4.039628312074744e-05,-4.039628312074744e-05,0.7667796082060346,4529.287685634252,0.2833345028829032,0.3656316022390111,2284,2516,0.9077901430842608,5.177758318739055,4.778181818181818,919,1365,0.4023642732049037,0.0299356412481923,-0.0163164789641726,0.0022937217692614,0.00027784400823,20112.927623931664,4.959603716879253,2.050935674786927,4.293555017851695,6.338717050546774,28.13768576991481
495,495,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,70,35,-0.1475188904962117,1.840024706609018,0.1101665342884345,-0.0158531063656767,-0.1260196406541113,0.1593845731402969,-0.0996180185261868,-0.1364050457011036,-0.0411877501869328,0.7812837129761387,-0.0050205665520117,-0.0003814170619229,-0.0003814170619229,0.7660949537795899,4700.503024608025,0.3848985752736314,-0.6455723355286995,2327,2516,0.9248807631160572,5.055436183927804,4.772413793103448,900,1427,0.3867640739149119,0.027880627191752,-0.0169140082775281,0.000410947426104,-6.346092604764042e-05,8524.811095037883,4.618582938077051,1.9888094616673095,-0.9258592902888556,6.482483733288483,9.075866223351571
496,496,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,70,45,-0.1419010624201928,1.840024706609018,0.1101665342884345,-0.0152056735113926,-0.1253722077998272,0.1605245378561252,-0.094859345139058,-0.1302405070684788,-0.0315652020269118,0.7943049020686014,-0.0041292792197445,-0.0003817395063681,-0.0003817395063681,0.7731645191784211,7173.514214395069,0.4817226735450206,-0.81028067500778,2257,2516,0.8970588235294118,5.176783340717767,4.7670338637290905,823,1434,0.3646433318564466,0.0311112611965927,-0.0168946879033884,0.0006103613253596,-6.084925418588464e-05,8580.989375798072,4.618260493631892,2.037417270138404,-0.8811294230834714,6.751116832620307,9.03951275288917
497,497,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,70,55,-0.0595285827988562,1.840024706609018,0.1101665342884345,-0.0061261312528676,-0.1162926655413022,0.1582909714682083,-0.0387883148088332,-0.0526458438531001,-0.0154939881657474,0.7301715854481774,-0.0012918456533168,-0.0003316110689877,-0.0003316110689877,0.7401977179488972,5262.896045561788,0.3953876295330274,-0.5645417580358245,2119,2516,0.8422098569157392,5.4766399244926856,4.756147540983607,808,1311,0.3813119395941481,0.028988071471524,-0.0167980583423077,0.0006607396235139,-2.440318957067012e-05,9404.714172011438,4.668388931012252,2.011701152822097,-0.3404546979904647,6.104789536420502,11.424607116423516
498,498,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,80,5,1.1025995884156696,1.840024706609018,0.1101665342884345,0.077247441330134,-0.0329190929583005,0.152637186253934,0.5070283910384379,0.7081370023618463,0.223830815139556,0.6567221517745154,0.0617983825293668,2.082465926149589e-06,2.082465926149589e-06,0.7069630788106642,7422.311203793375,0.3451153107849388,0.3198783725645082,3647,2516,1.4495230524642289,3.18809980806142,4.693984658861526,1496,2151,0.4102001645187825,0.0252682137271341,-0.0147485161732845,0.0016663530153709,0.0002954968105007,21025.99588415669,5.00208246592615,2.065077884093708,4.120850951583863,5.5247422477281845,31.792319910720977
499,499,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,80,15,0.5923668456921662,1.840024706609018,0.1101665342884345,0.0476814048536717,-0.0624851294347628,0.1541988291267125,0.3093419502168616,0.4399486888351909,0.1675645283448598,0.6640461237160653,0.0242549415962306,-0.000109740054792,-0.000109740054792,0.710106030245292,4093.781080398136,0.2845554803552458,0.1303702679180158,2562,2516,1.018282988871224,4.612021857923497,4.764516129032258,1001,1561,0.3907103825136612,0.0282581362502453,-0.0154388449635535,0.0016340192811821,0.0001849787242895,15923.668456921663,4.890259945207903,2.073913902691051,2.5146135997791985,5.481286960830957,24.34919197709534
500,500,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,80,25,1.1426863928355595,1.840024706609018,0.1101665342884345,0.0792863554252252,-0.0308801788632093,0.1611393807730943,0.4925907611064523,0.6957983455072325,0.3021780051637319,0.7748356121153626,0.0599135538698414,-1.3529311029624662e-05,-1.3529311029624662e-05,0.7626718312390265,4630.061137482819,0.2623829467080661,0.4577298784943853,2308,2516,0.917329093799682,5.12261698440208,4.776969696969697,924,1384,0.4003466204506066,0.0302445390394719,-0.0161302125893747,0.0024357624994703,0.0003030061095541,21426.8639283556,4.986470688970375,2.0653667872729637,4.658795809031756,6.239485477234478,30.41567749316396
501,501,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,80,35,-0.1069936003137373,1.840024706609018,0.1101665342884345,-0.0112661682372315,-0.1214327025256661,0.1577794172525875,-0.0714977492709904,-0.0982911731837038,-0.0301670561963671,0.7502582250350182,-0.0020607077436044,-0.0003562935862619,-0.0003562935862619,0.7500548700762919,4703.734828393343,0.3734593181348706,-0.5807031032436836,2339,2516,0.929650238473768,5.027362120564344,4.772321428571429,917,1422,0.3920478837109876,0.0272810018870314,-0.0168161713711218,0.0004720320823739,-4.4994644783039166e-05,8930.063996862626,4.643706413738059,1.9844060665431464,-0.6434706399774932,6.215065017080317,10.218030602591138
502,502,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,80,45,-0.1578917827341461,1.840024706609018,0.1101665342884345,-0.0170586973639735,-0.1272252316524081,0.157904435652167,-0.1081530195709716,-0.1488098401480629,-0.0339211546037985,0.7657462252940577,-0.0036596095999934,-0.0003828958053739,-0.0003828958053739,0.7579292361955113,7745.899220601019,0.5028925920482479,-0.8707959125851019,2264,2516,0.8998410174880763,5.164752650176679,4.7707058343533255,827,1437,0.3652826855123675,0.0305914917778484,-0.0167192533020064,0.0005625427143539,-6.832872720859224e-05,8421.082172658538,4.617104194626079,2.03916690059027,-0.964693994967574,6.538656980209453,9.14016486679111
503,503,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,80,55,-0.0877202565903487,1.840024706609018,0.1101665342884345,-0.0091500660696389,-0.1193166003580735,0.157290144963821,-0.0582887836200626,-0.0792959202584692,-0.0206499795795523,0.7114474324396282,-0.0016934815247419,-0.0003400338267416,-0.0003400338267416,0.7313346893922302,6134.933570540561,0.4431029112832334,-0.6771834158060059,2130,2516,0.8465818759936407,5.448356807511737,4.756147540983607,792,1338,0.3718309859154929,0.0291196573866566,-0.0163841914527817,0.0005355495241362,-3.650441341826622e-05,9122.797434096512,4.659966173258352,2.0353362325910247,-0.4956034549881684,6.0454614905806086,11.217638980640183
504,504,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,90,5,1.1216877546700084,1.840024706609018,0.1101665342884345,0.0782226354554258,-0.0319438988330087,0.1536600051931114,0.5100852671436044,0.7099267596581866,0.221469554638505,0.663661953181439,0.065333126774353,4.4402333661129785e-06,4.4402333661129785e-06,0.7099402594625526,6311.785449317726,0.3531981431177083,0.3164966022415125,3637,2516,1.4455484896661368,3.2001649711300524,4.700726978998384,1497,2140,0.4116029694803409,0.0252966882987019,-0.014845194994064,0.0016773233697717,0.0002990902117889,21216.877546700085,5.004440233366114,2.059891856489368,4.205502803168954,5.582876005114209,31.82617974211465
505,505,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,90,15,0.5132960830575086,1.840024706609018,0.1101665342884345,0.0423524351985367,-0.0678140990898978,0.1543768777937828,0.2745025043975633,0.3885472170411235,0.1351777692492572,0.6619844739986644,0.0125069132316254,-0.0001296224990586,-0.0001296224990586,0.7092179055371655,4523.099509260794,0.3133091737920465,0.0384189856749266,2562,2516,1.018282988871224,4.612412177985949,4.764919354838709,1006,1556,0.3926619828259172,0.0281029132064395,-0.015646832476812,0.0015320294113031,0.0001647276772813,15132.960830575086,4.87037750094135,2.0598984764994634,2.233342286001472,5.513577295686895,22.84675107580211
506,506,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,90,25,1.3632593452720658,1.840024706609018,0.1101665342884345,0.089926502587518,-0.0202400317009165,0.1614735699983515,0.557405463506678,0.792399174854337,0.3985874782500116,0.7652557361069079,0.0716437506214734,2.750305854802267e-05,2.750305854802267e-05,0.75767569541171,5258.392465980043,0.2256129645174456,0.604358260200307,2297,2516,0.9129570747217806,5.149325206791467,4.780921584478577,915,1382,0.3983456682629517,0.0309090458152011,-0.0160064599889609,0.0026821285224923,0.0003419649084417,23632.59345272066,5.027503058548023,2.0814950115527804,5.231930235045288,6.105029902361617,34.071298200455324
507,507,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,90,35,-0.0883158466284259,1.840024706609018,0.1101665342884345,-0.0092148534290531,-0.1193813877174877,0.158605648781701,-0.0581561454953621,-0.0803929588480502,-0.0264866897632693,0.746844015700248,-0.0022143933242978,-0.000347356345072,-0.000347356345072,0.7483521682177012,4378.724929822143,0.3479050614256802,-0.5200267882944463,2339,2516,0.929650238473768,5.0230867892261655,4.7701989443767765,919,1420,0.3929029499786233,0.0274073857903243,-0.0168742074726084,0.0005241611501513,-3.676408427394382e-05,9116.84153371574,4.652643654927969,1.9834208439032064,-0.5251300617469435,6.152106756579921,10.649780637303556
508,508,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,90,45,-0.0731320165322436,1.840024706609018,0.1101665342884345,-0.0075749461148767,-0.1177414804033113,0.1587601234466189,-0.0477558844237915,-0.0661215454992145,-0.0156929073767858,0.7655536589626125,-0.0008805967342158,-0.0003447222584362,-0.0003447222584362,0.7578297376672017,7788.67203118677,0.4826987079578514,-0.7350739405247708,2254,2516,0.895866454689984,5.186779059449867,4.769889840881273,832,1422,0.3691215616681455,0.0306410448984918,-0.0167268813414343,0.0007576415652286,-3.019647563183596e-05,9268.679834677563,4.655277741563717,2.039473619043134,-0.4297551827081937,6.509392177556518,10.594571156136135
509,509,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,90,55,0.0786935921813976,1.840024706609018,0.1101665342884345,0.0076132459506721,-0.1025532883377624,0.155207798638582,0.0491560818068231,0.0670110732000536,0.0212482372686446,0.7009820945957161,6.838908864672275e-06,-0.0002714057901858,-0.0002714057901858,0.7265060071242212,4827.252291943054,0.3583001194130475,-0.3678838882484232,2092,2516,0.8314785373608903,5.548757170172084,4.759327593275933,779,1313,0.3723709369024857,0.0300501723350523,-0.0162761491122982,0.0009744266082974,3.011955151723588e-05,10786.935921813976,4.72859420981413,2.054743647096815,0.4085850310347677,5.834219511736192,14.655060859174188
510,510,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,100,5,1.0664173984317171,1.840024706609018,0.1101665342884345,0.0753768642245402,-0.0347896700638943,0.1535324198480049,0.4919269817727939,0.6844933821447481,0.2146902830119741,0.6558135981209721,0.0610378937649017,-4.658522936037187e-06,-4.658522936037187e-06,0.7065755486009506,6983.267580530974,0.3510958352052487,0.2933461433090141,3657,2516,1.4534976152623211,3.187312004375171,4.7018959257765225,1508,2149,0.4123598578069455,0.0250741435319587,-0.0147709959587853,0.0016595400959157,0.00028859498308,20664.17398431717,4.995341477063963,2.0604065489238312,4.02577827778683,5.531535990583524,31.222864571222956
511,511,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,100,15,0.5022437611973118,1.840024706609018,0.1101665342884345,0.0415877001202924,-0.0685788341681421,0.1545722449675998,0.2692248749080462,0.3806037587434905,0.1305450079896029,0.6658619884494104,0.0095392596566559,-0.0001332313317535,-0.0001332313317535,0.710890559098328,4480.306802123581,0.3185698232413808,0.0233983429233628,2576,2516,1.0238473767885532,4.585791925465839,4.763306451612904,1004,1572,0.389751552795031,0.0282208246987667,-0.0155607132045351,0.0015032091770312,0.0001618130541753,15022.43761197312,4.866768668246409,2.06651070417979,2.19502696980969,5.54607439772485,22.596871176868877
512,512,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,100,25,1.257770613290941,1.840024706609018,0.1101665342884345,0.0849547108931301,-0.0252118233953044,0.1617683559437156,0.5256359838523481,0.7454550670798865,0.4110785858999244,0.7675097673475093,0.0704167469631543,8.8624251054439e-06,8.8624251054439e-06,0.7588419203856647,4169.299593268006,0.2066629442814421,0.5828707632083852,2321,2516,0.922496025437202,5.096079276174063,4.780921584478577,927,1394,0.3993968117190866,0.0304142939901814,-0.0160244794048328,0.002523018629281,0.0003238082990544,22577.70613290941,5.008862425105444,2.073509881036051,4.956710553194706,6.092725848655,32.68902602922375
513,513,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,100,35,0.007208943053961,1.840024706609018,0.1101665342884345,0.0007194530366281,-0.1094470812518064,0.1589855822107067,0.0045291927621531,0.006285056264648,0.0023515285752267,0.7464418450406665,1.997447436188928e-05,-0.0003076532270337,-0.0003076532270337,0.7481523363186143,3905.76937991643,0.3059512200734156,-0.3580299500339254,2333,2516,0.9272655007949124,5.030861551650236,4.769199512393336,914,1419,0.3917702528932704,0.028201385429844,-0.0168762898358934,0.0007838024028052,2.856096553815593e-06,10072.08943053961,4.692346772966246,1.9957164933034444,0.040944507509272,6.083737511904491,12.5121791312767
514,514,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,100,45,-0.0036122339072142,1.840024706609018,0.1101665342884345,-0.0003622581412496,-0.1105287924296842,0.1598129674972546,-0.0022687597911767,-0.0031453677030291,-0.0008638861874221,0.7708532075502653,-3.155189626078696e-05,-0.0003171071267816,-0.0003171071267816,0.7605824405061106,6422.215179903062,0.4193354941009996,-0.5472009052068874,2257,2516,0.8970588235294118,5.173681878599911,4.764177886576907,830,1427,0.3677447939743021,0.0312082038173907,-0.0166942614382898,0.0009216207780215,-1.4388762536335085e-06,9963.877660927858,4.682892873218363,2.0491343527826973,-0.0206233197831446,6.455008984954395,11.88953117901132
515,515,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,100,55,0.0842801346344497,1.840024706609018,0.1101665342884345,0.0081345179498988,-0.1020320163385357,0.1554030708814221,0.0524603984538542,0.0714562600863219,0.0218024125860779,0.7023795605040185,7.49853075910525e-05,-0.0002696174188774,-0.0002696174188774,0.727145844593009,5080.02206224721,0.3731017343967319,-0.3860547109147241,2108,2516,0.8378378378378378,5.50426944971537,4.757277572775728,786,1322,0.372865275142315,0.0300458546629393,-0.0162486771750341,0.0010129461763165,3.217347770001936e-05,10842.801346344497,4.730382581122599,2.056148541552873,0.4373299208050561,5.867222345853173,14.677912787671762
516,516,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,110,5,0.9438890097801378,1.840024706609018,0.1101665342884345,0.0688155301534079,-0.0413510041350266,0.1525292542750369,0.4520430449054065,0.6280528081714243,0.1914368883560734,0.6504739574051428,0.053437538775028,-2.802199981440139e-05,-2.802199981440139e-05,0.7043082574418915,5578.119599415315,0.3594684950447518,0.2192336398831997,3658,2516,1.4538950715421304,3.18234007654456,4.69774011299435,1507,2151,0.4119737561509021,0.0247410041717976,-0.0146818952500132,0.0015593047031494,0.0002642905012619,19438.890097801377,4.971978000185599,2.0598530800866124,3.655645133431765,5.508795829853796,29.49726385641784
517,517,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,110,15,0.7328050713773391,1.840024706609018,0.1101665342884345,0.0565849542898799,-0.0535815799985546,0.1544618561918188,0.3665728155868408,0.5193763551222684,0.1889014115916409,0.6697565835416321,0.0274158516851377,-7.716060642502291e-05,-7.716060642502291e-05,0.7125803434972746,4669.861525044151,0.2995475460617675,0.1937127339831708,2572,2516,1.0222575516693164,4.594867807153966,4.7614826752618855,1012,1560,0.3934681181959564,0.0286083642102746,-0.0155738715377366,0.0018104296197235,0.0002185850989882,17328.05071377339,4.922839393574977,2.071699849983704,3.008126057384636,5.540394159210988,26.31406531889836
518,518,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,110,25,1.200275365064706,1.840024706609018,0.1101665342884345,0.0821561949722979,-0.0280103393161366,0.1620330855498896,0.50754271253752,0.717930543656734,0.4242226004742869,0.7644851242394772,0.0675790457539745,-7.452157725773979e-07,-7.452157725773979e-07,0.7572782904712624,4062.478050043923,0.1936629375248895,0.5733290862333664,2312,2516,0.918918918918919,5.115484429065744,4.780517380759903,913,1399,0.3948961937716263,0.030655201311376,-0.015935201129271,0.0024631714608287,0.0003135516972048,22002.75365064706,4.999254784227422,2.08178907371072,4.7625178804880015,6.048502125428911,32.060068959193735
519,519,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,110,35,0.0665446602298247,1.840024706609018,0.1101665342884345,0.0064712087891836,-0.1036953254992509,0.1592389507627104,0.0406776441014831,0.0565348926420097,0.0215603157363691,0.7508013994508408,2.842490478214272e-05,-0.0002857958378042,-0.0002857958378042,0.7503267845731233,3797.1640949227194,0.3001444351887488,-0.2924571676518361,2315,2516,0.9201112877583466,5.076889848812095,4.777642276422764,899,1416,0.3883369330453564,0.0287399646492645,-0.0167661818493433,0.0009055355166387,2.561595767833819e-05,10665.446602298249,4.714204162195799,2.009617885022412,0.3685800994672678,6.107849685845649,13.563982893947289
520,520,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,110,45,0.1436136046020091,1.840024706609018,0.1101665342884345,0.0135265279814105,-0.096640006307024,0.1601938728904789,0.0845184359188854,0.1174318393124153,0.0372976934686317,0.7861954758922458,3.7334306138900544e-05,-0.0002656952695708,-0.0002656952695708,0.7687362310866093,5381.946339334556,0.3626639270009194,-0.3162650977199899,2231,2516,0.886724960254372,5.243836844464366,4.773153814769482,823,1408,0.3688928731510533,0.0317835389573888,-0.0166761378555428,0.001200291555951,5.335708854450428e-05,11436.136046020092,4.734304730429156,2.058011299099732,0.7812167437167734,6.490519320091918,14.292637713959987
521,521,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,110,55,0.1549165818966609,1.840024706609018,0.1101665342884345,0.0145250565649419,-0.0956414777234926,0.1574579572486806,0.0924405542930912,0.1263891787539876,0.0380312232739968,0.7191828612397431,0.0002173088816466,-0.0002477665059183,-0.0002477665059183,0.7349602494075345,5088.937297045215,0.3819245166082579,-0.3371165696730926,2085,2516,0.8286963434022258,5.57410071942446,4.765067650676507,771,1314,0.3697841726618705,0.0310789894267901,-0.0163322475099612,0.0011996775155712,5.726764131189781e-05,11549.165818966609,4.752233494081625,2.066374982928052,0.7908653882389004,6.003036224175114,15.595783106510533
522,522,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,120,5,1.0939940526510274,1.840024706609018,0.1101665342884345,0.0768051857687848,-0.0333613485196497,0.1525534816249282,0.5044277377396925,0.7028024192786515,0.2116576682274275,0.6481847259637679,0.0614675393400708,1.954849711334147e-06,1.954849711334147e-06,0.7033414988245825,5654.159496593182,0.3628745720011294,0.2882845337023312,3677,2516,1.4614467408585057,3.165080228447104,4.696529459241324,1520,2157,0.4133804732118575,0.0246591520808614,-0.0145796737495837,0.0016408906404833,0.00029386611223,20939.94052651028,5.001954849711335,2.064482527347532,4.076685616418048,5.500470433207383,31.71380443035926
523,523,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,120,15,0.7565552554748409,1.840024706609018,0.1101665342884345,0.0580260528505793,-0.0521404814378552,0.1543466900163256,0.3761553912989855,0.5332239081841053,0.1958779612118581,0.6608567090549604,0.0331853584296942,-7.015112846047355e-05,-7.015112846047355e-05,0.7087331869197293,4461.652698563745,0.2962357403129156,0.2120428126423572,2575,2516,1.023449920508744,4.58873786407767,4.760676873489122,1017,1558,0.3949514563106796,0.0285797765084734,-0.0156218187394614,0.0018356656749656,0.0002239978727407,17565.55255474841,4.929848871539527,2.0685956395927194,3.0632190201789946,5.480257362232303,26.849685667565627
524,524,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,120,25,1.360433604318951,1.840024706609018,0.1101665342884345,0.0897959494450477,-0.0203705848433868,0.1629593568298792,0.5514984410574995,0.7834518317066481,0.4439834997107517,0.7654269738963807,0.0793841667250499,2.6990658953471494e-05,2.6990658953471494e-05,0.7577640954183218,4150.5310308673215,0.202250645583785,0.6328845097248585,2312,2516,0.918918918918919,5.118079584775087,4.784876668014557,913,1399,0.3948961937716263,0.0310730470690111,-0.0158916158119559,0.0026545508015055,0.0003414891979342,23604.336043189516,5.026990658953472,2.0900477284708976,5.209616025191702,6.071650594279089,34.23143301768
525,525,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,120,35,0.0361105260325738,1.840024706609018,0.1101665342884345,0.0035580732009516,-0.1066084610874829,0.158848321203702,0.0224220653363388,0.0310982757715072,0.011636324285119,0.7464662821009478,7.240091968184294e-06,-0.0002964094578341,-0.0002964094578341,0.7481644660197002,3678.378025836875,0.3057729497537185,-0.3294823867364673,2330,2516,0.9260731319554848,5.04206008583691,4.775609756097561,904,1426,0.3879828326180257,0.0284522973523465,-0.016671524104355,0.000835743962966,1.4104900002561603e-05,10361.105260325738,4.70359054216582,2.010166729464657,0.2018226496462477,6.0832158795242535,13.096519152210591
526,526,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210625_0,KAMASIGNA,ROLLISHARPRATIO,5,210625,15,10,120,45,0.2407155455987548,1.840024706609018,0.1101665342884345,0.0218303019048784,-0.0883362323835561,0.1596163328845838,0.1369075232048372,0.1903883039648898,0.0679744922855829,0.782914489126705,0.0019977965417039,-0.0002325579502594,-0.0002325579502594,0.7669685101362278,4971.432434362676,0.3211543208467411,-0.1716731878185786,2233,2516,0.8875198728139905,5.240931482310793,4.774785801713587,843,1390,0.3775190326914465,0.0315683490004947,-0.0167636429428593,0.0014826039036464,8.576074198336415e-05,12407.155455987548,4.767442049740525,2.0505150652169544,1.26663070609158,6.395021705241809,16.062542904428444
