,momentum_n,sharpe_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
117,70,10,0.04128646255487278,1.840024706609018,0.0040588988780820845,0.15200091346906577,0.02671121832208153,0.11016653428843459,-0.10610763541035251,-0.0002744121278201329,3609.6534262069563,0.31229956218564703,-0.3339450140751783,2599,2516,1.0329888712241653,4.32397075798384,4.618988902589396,1139,1460,43.82454790303963,0.025072051769993525,-0.017284195560072477,0.0012782383410222448,10412.864625548727,10412.864625548727
118,70,20,-0.26681521033438027,1.840024706609018,-0.030596199458031603,0.15212056036532215,-0.20133483704548655,0.11016653428843459,-0.1407627337464662,-0.0004218406647427726,4454.433493663204,0.3853212477665465,-0.7970130101106694,2126,2516,0.8449920508744038,5.405926622765757,4.717980295566503,914,1212,42.99153339604892,0.025466925091221268,-0.018312992465218093,0.0005086654118212193,7331.847896656197,7331.847896656197
119,70,30,-0.0006943637943453984,1.840024706609018,-6.954376255374761e-05,0.1566462525158894,-0.0004442700237097112,0.11016653428843459,-0.11023607805098834,-0.00030989651462943845,3964.512397385941,0.3114032070956183,-0.3737939904795873,1811,2516,0.7197933227344993,6.429044726670348,4.777595404185474,779,1032,43.01490889011596,0.02868972754064737,-0.01919552658670733,0.0014022718479747857,9993.056362056546,9993.056362056546
120,70,40,0.6376364179644574,1.840024706609018,0.05062607129054797,0.16720677014562682,0.3028913617993401,0.11016653428843459,-0.05954046299788662,-0.0001411922528175259,4740.472671821903,0.331421145409704,0.09065306184361255,1484,2516,0.589825119236884,7.962264150943396,4.8386568386568385,615,869,41.44204851752021,0.037064677469443356,-0.020263246280647188,0.00349461969395233,16376.364179644574,16376.364179644574
121,70,50,1.1649572388557954,1.840024706609018,0.08040431918806035,0.16952856298159466,0.47511932920931704,0.11016653428843459,-0.029762215100374245,-3.33081499614383e-05,5204.711569145453,0.2336344337928946,0.5063046275482144,1187,2516,0.47178060413354533,10.074978938500422,4.895210806385592,517,670,43.55518112889637,0.04042603861010356,-0.022283863688310396,0.005029547843517756,21649.572388557954,21649.572388557954
122,70,60,1.5906898975853414,1.840024706609018,0.0999996326590673,0.17044894399191934,0.5867046619081671,0.11016653428843459,-0.010166901629367286,3.878855473744429e-05,3397.388749369964,0.28871643163569594,0.6112401116043706,847,2516,0.3366454689984102,14.218417945690673,4.929594760540319,368,479,43.44746162927981,0.0474953631424993,-0.02402761554791208,0.007047303174722384,25906.898975853415,25906.898975853415
123,70,70,1.7237906309535966,1.840024706609018,0.10553132603391835,0.15881243608556098,0.6652472390961993,0.11016653428843459,-0.004635208254516243,6.465881312281939e-05,4005.4445654865012,0.20932606193004455,0.7671549134221518,592,2516,0.23529411764705882,20.243243243243242,4.901431492842536,231,361,39.02027027027027,0.06856164387639774,-0.025044613823353563,0.011480800920975065,27237.906309535967,27237.906309535967
124,70,80,0.26116024435487994,1.840024706609018,0.023503796041765668,0.15504588591680873,0.1518615474369157,0.11016653428843459,-0.08666273824666892,-0.0002243495259188136,2871.636485816015,0.2871636485816015,-0.10647127995050631,1466,2516,0.5826709062003179,7.913369713506139,4.776039522437217,631,835,43.04229195088677,0.030004332812434854,-0.0187044060895429,0.0022609515142415185,12611.6024435488,12611.6024435488
125,70,90,0.3372285517067344,1.840024706609018,0.02952318684334765,0.15598548731495548,0.1896055478285872,0.11016653428843459,-0.08064334744508694,-0.0001951544909258553,3837.399483289144,0.2627652057177151,-0.014249629217752968,1546,2516,0.6144674085850557,7.448900388098318,4.758677685950413,642,904,41.52652005174644,0.031496515032583015,-0.01856243897916341,0.0022253025962189984,13372.285517067345,13372.285517067345
126,75,10,0.03084173550409841,1.840024706609018,0.0030459452373043927,0.1495300135619378,0.020379065256795274,0.11016653428843459,-0.1071205890511302,-0.00027566808075920197,3258.112457376128,0.29257851967699766,-0.31575295006332205,2429,2516,0.9654213036565977,4.61671469740634,4.605338809034907,1041,1388,42.857142857142854,0.026398978910829738,-0.017551775183900744,0.001284262285269461,10308.417355040985,10308.417355040985
127,75,20,-0.1677046032447186,1.840024706609018,-0.018211558077074974,0.15552593044717106,-0.11715386402384341,0.11016653428843459,-0.12837809236550957,-0.0003789967767894455,4981.551608695767,0.38770621698450913,-0.6741109310411701,2102,2516,0.8354531001589826,5.393910561370124,4.654351395730706,854,1248,40.627973358705994,0.028338292283811586,-0.018038492627032526,0.0008034551911696018,8322.953967552814,8322.953967552814
128,75,30,-0.07137987719885319,1.840024706609018,-0.007387267510513329,0.15847999357979106,-0.0466915458059942,0.11016653428843459,-0.11755380179894792,-0.00034885579251668175,5126.292521476088,0.4059019985402218,-0.5947665211945541,1771,2516,0.7038950715421304,6.497459062676454,4.727608874281019,736,1035,41.55844155844156,0.029735478803062952,-0.019120716872731175,0.0011831566548715768,9286.201228011469,9286.201228011469
129,75,40,0.5382007346132538,1.840024706609018,0.04405738700858075,0.1572181435830353,0.280345035987232,0.11016653428843459,-0.06610914727985384,-0.00014372271115872524,4576.934504885798,0.33263746105703795,0.026191535137574107,1476,2516,0.5866454689984102,7.932926829268292,4.806650246305419,639,837,43.292682926829265,0.03285654994309691,-0.019887785901837294,0.002946652177372029,15382.007346132537,15382.007346132537
130,75,50,1.0525291983822482,1.840024706609018,0.0746510241877747,0.16676899581351168,0.4482455409338461,0.11016653428843459,-0.0355155101006599,-5.620678393618978e-05,4273.745519027241,0.2606087853230026,0.4171446737659483,1235,2516,0.4908585055643879,9.578947368421053,4.850348503485034,540,695,43.7246963562753,0.038566343950101244,-0.02223455728044745,0.004350452164488823,20525.291983822484,20525.291983822484
131,75,60,2.3333642381915727,1.840024706609018,0.1281134509479338,0.17297291358431913,0.741387822153987,0.11016653428843459,0.017946916659499212,0.00011555657495602696,9178.913527567533,0.34200260979978225,0.7854277618146739,963,2516,0.3827503974562798,12.42056074766355,4.902049180327869,440,523,45.69055036344756,0.04604033972431101,-0.023898016344573284,0.008057203458447576,33333.64238191573,33333.64238191573
132,75,70,2.6701408332641776,1.840024706609018,0.13903725650749843,0.1758107329673991,0.7918869225033369,0.11016653428843459,0.028870722219063838,0.0001541306830482345,7326.787544231494,0.22164081294292537,1.0496628541934019,653,2516,0.2595389507154213,18.485451761102603,4.945104465383039,282,371,43.18529862174579,0.06701701716674213,-0.027144392831445256,0.013519493262718367,36701.408332641775,36701.408332641775
133,75,80,1.350833585776269,1.840024706609018,0.08935136228419682,0.16694068908260923,0.5359246157173012,0.11016653428843459,-0.02081517200423777,-1.8683795683102167e-05,5704.903118984506,0.29048137873660873,0.5116014454982576,1183,2516,0.47019077901430845,9.888419273034657,4.812011517893871,529,654,44.71682163989856,0.035114616648957625,-0.01906970351413708,0.005159802289985571,23508.33585776269,23508.33585776269
134,75,90,1.7226459337564788,1.840024706609018,0.10548479898783025,0.1613527128835278,0.65456812932918,0.11016653428843459,-0.004681735300604339,6.145523199705012e-05,8297.665636510765,0.3364309849431796,0.5914817632825784,1378,2516,0.5476947535771065,8.395500725689406,4.778603882693102,596,782,43.2510885341074,0.035563675431128434,-0.017576823203663803,0.005407020908336322,27226.45933756479,27226.45933756479
135,80,10,0.043734822969284215,1.840024706609018,0.004295023185709068,0.14850212502921695,0.028940017980109155,0.11016653428843459,-0.10587151110272552,-0.0002721836519778,5115.063064716933,0.34768155749926866,-0.3844169713353036,2482,2516,0.9864864864864865,4.484689766317486,4.590103092783505,1072,1410,43.190975020145046,0.0258087873034455,-0.017361316192301603,0.0012842724247172897,10437.348229692841,10437.348229692841
136,80,20,0.1120750106255044,1.840024706609018,0.010692630564739458,0.15044037614032235,0.07117272901765542,0.11016653428843459,-0.09947390372369513,-0.0002575434980604233,5891.3202214589,0.36666167457594245,-0.35052287112642944,2090,2516,0.8306836248012719,5.426315789473684,4.672847136382365,911,1179,43.58851674641148,0.02679470196512763,-0.018289992539566854,0.0013617570746803599,11120.750106255044,11120.750106255044
137,80,30,0.7459870334204457,1.840024706609018,0.05738697992692421,0.15919780101258724,0.36082296696503363,0.11016653428843459,-0.052779554361510383,-9.887782940280721e-05,4208.511479615334,0.24025926940823417,0.28254198307826073,1728,2516,0.6868044515103339,6.679976851851852,4.744348540896013,752,976,43.51851851851852,0.03180231475856271,-0.019474004171043276,0.002840690177951922,17459.870334204457,17459.870334204457
138,80,40,2.705423249388652,1.840024706609018,0.1401288922262025,0.16595944812945662,0.8435604258019178,0.11016653428843459,0.029962357937767914,0.00018520200136243326,5661.621605881868,0.2793332465515903,0.9822190405429208,1430,2516,0.568362480127186,8.213986013986014,4.825801150369761,631,799,44.12587412587413,0.04013546874638322,-0.02039509635069341,0.006314544611722921,37054.23249388652,37054.23249388652
139,80,50,1.9112635029350113,1.840024706609018,0.1129237193739634,0.16845048602071705,0.6711462042983395,0.11016653428843459,0.0027571850855288016,7.963795054533577e-05,5529.518468394483,0.2597224107852941,0.7678571378335253,1224,2516,0.4864864864864865,9.676470588235293,4.864065708418891,544,680,44.44444444444444,0.04288422274190801,-0.022773418978773885,0.006407755119306956,29112.635029350113,29112.635029350113
140,80,60,1.3746964600851839,1.840024706609018,0.09045348229518035,0.1733086950833924,0.5223212349227276,0.11016653428843459,-0.019713051993254238,-1.6666423186370094e-05,10432.59489942832,0.33887150305625247,0.4510625628124032,1084,2516,0.43084260731319557,10.97509225092251,4.883825944170772,451,633,41.60516605166052,0.04562669132428045,-0.022424674733839314,0.005888209115064756,23746.96460085184,23746.96460085184
141,80,70,2.2371407962535335,1.840024706609018,0.124809796115251,0.17105789917275135,0.7305480180471047,0.11016653428843459,0.014643261826816412,0.00011315369829599091,6924.262531335491,0.27158016599588486,0.8578127679564371,748,2516,0.2972972972972973,16.044117647058822,4.926518883415435,326,422,43.58288770053476,0.057629419527739624,-0.026237083924478048,0.010314360093467092,32371.407962535333,32371.407962535333
142,80,80,1.4275965260933066,1.840024706609018,0.09286159473440891,0.1751448383242724,0.5311475829227426,0.11016653428843459,-0.017304939554025678,-5.245753135198e-06,5000.807100425216,0.25777340153260586,0.588800990307627,462,2516,0.1836248012718601,25.77056277056277,4.88952772073922,184,278,39.82683982683983,0.07681299001996092,-0.030172829630191696,0.012436241399306313,24275.965260933066,24275.965260933066
143,80,90,1.6613440332274014,1.840024706609018,0.10296705476559587,0.1587299368648233,0.649852008743305,0.11016653428843459,-0.007199479522838725,5.9369652589122207e-05,4387.127085792461,0.26927401680043117,0.665114529343148,1268,2516,0.5039745627980922,9.183753943217665,4.809995869475423,545,723,42.981072555205046,0.03706184391359025,-0.018161972123295917,0.005573816315271089,26613.440332274015,26613.440332274015
144,85,10,0.1813622850246157,1.840024706609018,0.016827396676756035,0.15302051185757912,0.11000708777544915,0.11016653428843459,-0.09333913761167856,-0.00022964461821149977,6129.109756360351,0.3537919003677613,-0.2699654400067004,2480,2516,0.985691573926868,4.484274193548387,4.585979381443299,1075,1405,43.346774193548384,0.025611946466338936,-0.016993259598264844,0.0014747228692549399,11813.622850246158,11813.622850246158
145,85,20,0.10072592190745855,1.840024706609018,0.009655140508602278,0.1492301500942448,0.06475107507637341,0.11016653428843459,-0.10051139377983231,-0.0002699311158477608,5479.687768682023,0.34779764785269685,-0.3314305179981041,2043,2516,0.8120031796502385,5.552129221732746,4.671746293245469,871,1172,42.633382280959374,0.026942983259076493,-0.017662383730657816,0.0013543928959004706,11007.259219074585,11007.259219074585
146,85,30,1.329716447944159,1.840024706609018,0.0883676268550917,0.1587844025309201,0.5567281104147433,0.11016653428843459,-0.021798907433342896,2.0168483145065934e-05,6976.173905773328,0.26854300794543284,0.5330297095765442,1758,2516,0.6987281399046105,6.531854379977247,4.729406919275124,761,997,43.28782707622298,0.03174541651774698,-0.017783196615204108,0.003656663791039228,23297.16447944159,23297.16447944159
147,85,40,2.084290646536372,1.840024706609018,0.1193756865562241,0.16146618363865184,0.7391056348003688,0.11016653428843459,0.009209152267789511,0.00012144301719093557,5938.190445074644,0.25360896384534826,0.8338160556648155,1476,2516,0.5866454689984102,7.901084010840108,4.7972027972027975,648,828,43.90243902439025,0.03642693176746907,-0.019486173329817592,0.005061043542161916,30842.90646536372,30842.90646536372
148,85,50,0.8034849328080593,1.840024706609018,0.06082279833713833,0.16305593998138224,0.37326875432654005,0.11016653428843459,-0.049343735951296264,-0.00010232699491224213,6279.853950590012,0.32237438787440564,0.20056052884677023,1279,2516,0.5083465818759937,9.191555903049258,4.8358700123406,551,728,43.080531665363566,0.03734857487915465,-0.021517208458815537,0.003842483972163019,18034.849328080592,18034.849328080592
149,85,60,2.251213091784638,1.840024706609018,0.12529841459875302,0.16750820355416157,0.7486692789545522,0.11016653428843459,0.015131880310318424,0.00012370712747956366,10741.530579579787,0.31593420709592657,0.7993270081793362,1002,2516,0.39825119236883944,11.875249500998004,4.894693541752365,463,539,46.20758483033932,0.042687778334000316,-0.02221007865437971,0.007777653666598285,32512.130917846378,32512.130917846378
150,85,70,1.680494971382,1.840024706609018,0.10375916377112548,0.16981780868972765,0.6116729109317725,0.11016653428843459,-0.006407370517309108,3.862633458878961e-05,6364.414208001963,0.29378530739366604,0.638165477742735,853,2516,0.3390302066772655,13.996483001172333,4.911147675853559,371,482,43.49355216881594,0.047227222445445985,-0.022659223768378,0.007736874174563027,26804.949713820002,26804.949713820002
151,85,80,3.2049591526252215,1.840024706609018,0.15465734473474324,0.17800222289323805,0.8686713051307154,0.11016653428843459,0.04449081044630865,0.00020373586788839204,7105.50715324573,0.2415330084882361,1.1598085801237286,605,2516,0.2404610492845787,19.866115702479338,4.948126801152738,253,352,41.81818181818181,0.0710269664775772,-0.024778681574539673,0.015285498519981925,42049.59152625222,42049.59152625222
152,85,90,0.937710534646425,1.840024706609018,0.06847491036388154,0.16276200238039443,0.4213174066356933,0.11016653428843459,-0.041691623924553056,-7.171415239228083e-05,5670.768100618834,0.2835378655726074,0.32807725830193135,1055,2516,0.41931637519872816,11.08909952606635,4.832300702189178,446,609,42.274881516587676,0.038005255177953216,-0.018954478257083077,0.005125181564742692,19377.10534646425,19377.10534646425
153,90,10,0.32146325692127986,1.840024706609018,0.028301435312934276,0.14819248531125925,0.19065621082345882,0.11016653428843459,-0.08186509897550032,-0.00017706856203066821,4959.025036251636,0.29667564640391797,-0.07319745805507161,2428,2516,0.9650238473767886,4.562191103789127,4.586749482401657,1054,1374,43.41021416803954,0.02540975261147058,-0.016464961174068475,0.0017129417624876047,13214.632569212798,13214.632569212798
154,90,20,0.945398670760063,1.840024706609018,0.0688986097556259,0.15342536192336953,0.4488895737274138,0.11016653428843459,-0.0412679245328087,-3.3783090748096495e-05,5580.326766994614,0.24407542960304995,0.38565324579200677,1945,2516,0.7730524642289348,5.810282776349615,4.671765192228193,865,1080,44.473007712082264,0.02929150771178603,-0.018147347441206337,0.0029501382695074924,19453.98670760063,19453.98670760063
155,90,30,1.2543565938800536,1.840024706609018,0.08479033851662376,0.1574419864594714,0.5388183556899176,0.11016653428843459,-0.025376195771810828,5.853346877352308e-06,8219.790777403614,0.30774236609244254,0.44506751870269845,1695,2516,0.6736883942766295,6.779941002949853,4.742880726372266,756,939,44.60176991150443,0.03178154726868519,-0.018988333788794727,0.003655931744806936,22543.565938800537,22543.565938800537
156,90,40,1.6100294885114002,1.840024706609018,0.10081905066563901,0.1592384783584567,0.6335793975456169,0.11016653428843459,-0.009347483622795583,5.635756174979538e-05,5035.52422651224,0.26566976967699896,0.6505650730786527,1505,2516,0.5981717011128775,7.717607973421927,4.787716405605936,680,825,45.182724252491695,0.033742672942911243,-0.01960254243308353,0.004500279132149989,26100.294885114003,26100.294885114003
157,90,50,1.536357592917203,1.840024706609018,0.09766776315854786,0.16637436405217,0.5874653957502588,0.11016653428843459,-0.012498771129886732,2.241477275280896e-05,5854.409831829464,0.23490804721255232,0.6629697806484387,1274,2516,0.5063593004769475,9.225274725274724,4.844600164880462,551,723,43.24960753532182,0.0397946089199945,-0.020695440019575424,0.005466268744712669,25363.57592917203,25363.57592917203
158,90,60,1.950956598130798,1.840024706609018,0.11443374644414894,0.1634916004263421,0.7001977422346384,0.11016653428843459,0.0042672121557143505,9.159667993613457e-05,8614.32420761358,0.2838950803534921,0.7482008014025379,1026,2516,0.40779014308426076,11.555555555555555,4.887056883759275,452,574,44.054580896686154,0.045173407160765476,-0.022271352089910663,0.007441153934753678,29509.56598130798,29509.56598130798
159,90,70,1.6752891517187063,1.840024706609018,0.10354434924743239,0.17079852752324376,0.6071933576532824,0.11016653428843459,-0.006622185041002204,4.367604874764051e-05,6179.023109495851,0.2900451963402886,0.641503500816409,838,2516,0.33306836248012717,14.233890214797135,4.916735366859027,359,479,42.840095465393794,0.04924341752076154,-0.0232383197621243,0.007812925684839917,26752.891517187065,26752.891517187065
160,90,80,1.645548333551477,1.840024706609018,0.1023098535122795,0.16888570888366972,0.6066468663453437,0.11016653428843459,-0.00785668077615509,3.279171680396097e-05,5491.99574499427,0.25837201645240815,0.6739708218712668,708,2516,0.28139904610492844,16.89406779661017,4.932371134020618,312,396,44.06779661016949,0.05201856233159733,-0.024245040861305543,0.00936264868132962,26455.483335514768,26455.483335514768
161,90,90,3.3714346737316117,1.840024706609018,0.15915476174773668,0.1716598732461234,0.9278751274680703,0.11016653428843459,0.04898822745930209,0.00022800641273801623,10054.713510397785,0.23915030188498076,1.2017718094643115,427,2516,0.16971383147853736,27.850117096018735,4.912019826517968,181,246,42.38875878220141,0.08622395278330842,-0.026255211127022365,0.021423310343164692,43714.34673731612,43714.34673731612
162,95,10,0.43882061886368584,1.840024706609018,0.03709885846044014,0.14990952071448757,0.2476851972363775,0.11016653428843459,-0.07306767582799445,-0.00015313443498664577,4723.353268269373,0.26811027422560896,0.05169833911560495,2439,2516,0.96939586645469,4.511275112751128,4.5523376086057095,1090,1349,44.69044690446904,0.02592699334364067,-0.017537425064949135,0.0018870177662779642,14388.20618863686,14388.20618863686
163,95,20,0.750749232758597,1.840024706609018,0.057675385422029546,0.15384495746213867,0.3751722935200813,0.11016653428843459,-0.052491148866405046,-8.474827172743661e-05,7258.481143288169,0.2998733928339782,0.20354973640431595,1972,2516,0.7837837837837838,5.7114604462474645,4.657981803143094,864,1108,43.81338742393509,0.028587737188533,-0.01780644598134501,0.0025204172330437337,17507.49232758597,17507.49232758597
164,95,30,1.2847041543519477,1.840024706609018,0.08624367514527997,0.1548485155373732,0.5578758140756788,0.11016653428843459,-0.023922859143154618,1.0976893177894978e-05,5827.774892401674,0.25109284247784347,0.5370962846403895,1710,2516,0.6796502384737679,6.669005847953216,4.712396694214876,749,961,43.801169590643276,0.031274737016680786,-0.018247539992177538,0.00344379654562064,22847.041543519477,22847.041543519477
165,95,40,1.8052187517384657,1.840024706609018,0.10879671956512693,0.16468399688422458,0.6618142668776881,0.11016653428843459,-0.0013698147233076607,7.356654763418654e-05,7896.914493810989,0.2650216760952021,0.7235672508032369,1482,2516,0.5890302066772655,7.794197031039136,4.775113683340223,669,813,45.1417004048583,0.03500703678591238,-0.019905244624631824,0.0048830929351887375,28052.187517384657,28052.187517384657
166,95,50,2.282725357051996,1.840024706609018,0.12638571808501897,0.17013469028006983,0.743921343775163,0.11016653428843459,0.01621918379658438,0.00012584194865018598,7038.989027232448,0.22307567328965172,0.936261653950174,1281,2516,0.5091414944356121,9.089773614363779,4.813559322033898,586,695,45.74551131928181,0.03887243570031186,-0.020825016975032244,0.006483887995890196,32827.25357051996,32827.25357051996
167,95,60,0.8421675244120819,1.840024706609018,0.06307925144508664,0.17364805280524234,0.3639161555243836,0.11016653428843459,-0.047087282843347955,-0.0001086635170841362,9750.028947573632,0.36830982735678863,0.15158664252004073,1153,2516,0.4582670906200318,10.18733738074588,4.851714167699297,506,647,43.885516045099735,0.03762453883889492,-0.021778968489431793,0.004290567250493024,18421.67524412082,18421.67524412082
168,95,70,1.879958980924533,1.840024706609018,0.11171969073477106,0.16847076790201257,0.6647072191601532,0.11016653428843459,0.0015531564463364678,7.126939172918224e-05,8744.169706727902,0.27332123441823086,0.7385052891893356,884,2516,0.35135135135135137,13.42081447963801,4.9004543577034285,414,470,46.83257918552036,0.04391153517365018,-0.022843844892501138,0.008419421337574251,28799.589809245328,28799.589809245328
169,95,80,1.755749174093212,1.840024706609018,0.10682325278437288,0.17995298893518077,0.5945650605128129,0.11016653428843459,-0.0033432815040617125,3.7877971915136334e-05,6569.2139733275035,0.28575027031223676,0.6771667218307726,817,2516,0.32472178060413354,14.581395348837209,4.922727272727273,390,427,47.735618115055075,0.04480481887862996,-0.025396034149824977,0.00811477696534935,27557.49174093212,27557.49174093212
170,95,90,2.4293088473992044,1.840024706609018,0.13132316683115364,0.17077094403363705,0.7697389510960443,0.11016653428843459,0.021156632542719045,0.00013841206096137275,7274.943960651995,0.27237741853915964,0.9143859413804734,576,2516,0.2289348171701113,20.838541666666668,4.957868649318463,248,328,43.05555555555556,0.06866020695929903,-0.026543143311270043,0.014447188055224979,34293.088473992044,34293.088473992044
