,id,signal,preference,max_positions,date,signal_n1,signal_n2,preference_n,percent_return,spy_percent_return,spy_cagr,cagr,excess_cagr,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,r_squared,pure_profit_score,jensens_alpha,alpha,beta,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_return_per_trade,average_return_per_day,final_equity,A_score,W_score,P_score,V_score,edge_score
2199,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,105,20,0.399849273,1.840024707,0.110166534,0.034251472,-0.075915063,0.142688384,0.240612255,0.328593881,0.124751418,0.777199304,0.025706993,-0.00018331,-0.00018331,0.763920911,3899.86085,0.274557774,0.015390726,1278,2516,0.507949126,18.01956182,9.551638324,575,703,0.449921753,0.052046684,-0.035655356,0.0038037,0.000133743,13998.49273,4.816689535,1.612143523,2.1015351,6.227513627,16.51871828
2200,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,105,25,0.855679263,1.840024707,0.110166534,0.063857385,-0.046309149,0.145498792,0.439748432,0.607715342,0.249229665,0.779050448,0.053823407,-7.16E-05,-7.16E-05,0.764903624,5674.191097,0.256219039,0.322242114,1140,2516,0.453100159,20.27894737,9.600498339,526,614,0.461403509,0.058812515,-0.037143399,0.007130997,0.000245825,18556.79263,4.928363679,1.629706471,3.960607297,6.22357114,23.7135928
2201,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,105,30,0.606358589,1.840024707,0.110166534,0.048599489,-0.061567045,0.147672864,0.329905755,0.451903087,0.181951721,0.812647964,0.037393396,-0.000136729,-0.000136729,0.783514658,3713.236859,0.267101012,0.163222478,1063,2516,0.422496025,21.82596425,9.622978017,457,606,0.429915334,0.062331584,-0.036110502,0.006211261,0.000188457,16063.58589,4.863271284,1.679441121,3.019397063,6.533387904,19.34256186
2202,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,105,35,0.905421553,1.840024707,0.110166534,0.066678756,-0.043487778,0.148239447,0.450648167,0.624957196,0.22613678,0.826609882,0.058552964,-7.23E-05,-7.23E-05,0.791737282,5334.06279,0.294860287,0.295343951,940,2516,0.373608903,24.74148936,9.646204894,411,529,0.437234043,0.06912989,-0.037854697,0.008922607,0.000256343,19054.21553,4.927744653,1.683426327,4.213577025,6.705578488,23.33198029
2203,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,105,40,1.070336405,1.840024707,0.110166534,0.075580889,-0.034585645,0.151383106,0.500319804,0.692630303,0.311067779,0.852182814,0.06060514,-4.59E-05,-4.59E-05,0.807707718,4719.793944,0.242972415,0.449355523,895,2516,0.35572337,26.0547486,9.671920365,385,510,0.430167598,0.074559375,-0.038097106,0.010364062,0.000289348,20703.36405,4.954121468,1.710718282,4.846059232,6.891736761,25.36532795
2204,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,105,45,0.766067254,1.840024707,0.110166534,0.058598303,-0.051568231,0.153356402,0.383088836,0.52505711,0.227057563,0.870433875,0.050624706,-0.000114171,-0.000114171,0.819969941,3404.315481,0.25807686,0.270245558,847,2516,0.336645469,27.6257379,9.705101618,363,484,0.428571429,0.071417316,-0.039906462,0.007803728,0.000226145,17660.67254,4.885829067,1.65171707,3.805975317,7.119284435,20.21070356
2205,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,105,50,0.537634211,1.840024707,0.110166534,0.04401888,-0.066147654,0.156083038,0.282817995,0.386470352,0.164774007,0.899023485,0.03331665,-0.000178001,-0.000178001,0.841068732,3828.037974,0.267146993,0.119434876,807,2516,0.320747218,28.86369269,9.661136458,337,470,0.417596035,0.076763309,-0.041232971,0.008041807,0.000171072,15376.34211,4.821998704,1.654664425,2.897805852,7.490937253,16.23852658
2206,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,105,55,0.799245527,1.840024707,0.110166534,0.060572861,-0.049593673,0.155387999,0.390726631,0.538488289,0.274742544,0.897400493,0.046562073,-0.000114999,-0.000114999,0.839796536,4367.959679,0.220471356,0.338301581,768,2516,0.305246423,30.375,9.675653256,320,448,0.416666667,0.082318488,-0.041255516,0.010233652,0.000233546,17992.45527,4.885000832,1.684533329,3.979840396,7.39516825,20.2386879
2207,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,105,60,1.111152005,1.840024707,0.110166534,0.077685356,-0.032481178,0.155216824,0.501915284,0.687391205,0.28065098,0.900785156,0.067983735,-5.25E-05,-5.25E-05,0.842461143,7153.412702,0.276804151,0.423158563,689,2516,0.273847377,33.90130624,9.688096226,298,391,0.432510885,0.086089534,-0.041661366,0.013592289,0.000297111,21111.52005,4.947460075,1.695483352,5.178878892,7.527054378,24.27477515
2208,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,5,0.246383384,1.840024707,0.110166534,0.022296712,-0.087869822,0.140154317,0.159445648,0.216786947,0.076342907,0.736318637,0.012972077,-0.00022087,-0.00022087,0.743174025,4693.487385,0.292060041,-0.125149927,1475,2516,0.586248013,15.43322034,9.461346633,625,850,0.423728814,0.049914353,-0.03184441,0.002799134,8.76E-05,12463.83384,4.779129837,1.692159037,1.293262223,5.932411065,15.07470834
2209,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,10,0.508951298,1.840024707,0.110166534,0.042052411,-0.068114123,0.14078049,0.299341379,0.411206803,0.126174951,0.733664216,0.030897136,-0.000144324,-0.000144324,0.741884511,6830.494408,0.333286526,0.006020005,1434,2516,0.569952305,15.99372385,9.564220183,641,793,0.447001395,0.051262107,-0.033417707,0.004434288,0.000163584,15089.51298,4.855676498,1.661843154,2.482491785,5.973128681,19.03108896
2210,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,15,0.341170581,1.840024707,0.110166534,0.029826653,-0.080339881,0.142994634,0.209013357,0.286888384,0.09052288,0.767337717,0.020023466,-0.000198192,-0.000198192,0.758752828,6092.578841,0.329492975,-0.106178298,1412,2516,0.561208267,16.21671388,9.552774301,635,777,0.449716714,0.049668425,-0.034525796,0.003337752,0.000116717,13411.70581,4.801807922,1.619792984,1.815033016,6.228215814,15.59823138
2211,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,20,0.554945299,1.840024707,0.110166534,0.045189795,-0.064976739,0.142667345,0.317253053,0.439620406,0.155090251,0.760981043,0.036116718,-0.000138027,-0.000138027,0.755479385,5873.26014,0.291377405,0.097008167,1227,2516,0.487678855,18.68948655,9.53117207,556,671,0.453137734,0.054292656,-0.03625175,0.004777337,0.000175523,15549.45299,4.861972704,1.616083136,2.743288922,6.123191427,19.1811484
2212,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,25,0.575435562,1.840024707,0.110166534,0.046560682,-0.063605852,0.144913667,0.321853501,0.443305135,0.171122531,0.78302384,0.033133267,-0.000137615,-0.000137615,0.767027152,5306.793158,0.272089724,0.136954296,1102,2516,0.43799682,20.9845735,9.611388196,500,602,0.453720508,0.05852271,-0.037572328,0.006027962,0.000180728,15754.35562,4.862385312,1.617588224,2.879183025,6.277601722,19.19346454
2213,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,30,0.790170777,1.840024707,0.110166534,0.060036067,-0.050130467,0.146980309,0.409273249,0.564623101,0.239391731,0.788459631,0.05051787,-8.80E-05,-8.80E-05,0.769963908,5416.824712,0.250785886,0.293580552,1037,2516,0.412162162,22.33558341,9.626766417,455,582,0.43876567,0.062070592,-0.037680492,0.006086859,0.000231535,17901.70777,4.911973311,1.64065275,3.683889038,6.297050063,22.40209538
2214,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,35,0.978815821,1.840024707,0.110166534,0.070722923,-0.039443611,0.146048865,0.484800154,0.678420419,0.255253494,0.784942015,0.055244068,-4.74E-05,-4.74E-05,0.768059182,6540.819095,0.277069363,0.358056596,927,2516,0.368441971,25.03883495,9.64713217,393,534,0.42394822,0.073359062,-0.037842276,0.009301334,0.000271371,19788.15821,4.952599852,1.709499281,4.274812552,6.303805729,25.37065976
2215,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,40,0.760537007,1.840024707,0.110166534,0.058265937,-0.051900597,0.147901829,0.394521323,0.549362788,0.223429846,0.808822596,0.044973255,-9.94E-05,-9.94E-05,0.781315696,5172.096223,0.26077956,0.263459772,884,2516,0.351351351,26.25678733,9.64713217,379,505,0.428733032,0.072075047,-0.039319972,0.008438752,0.000224898,17605.37007,4.900624888,1.668558542,3.605366911,6.490239904,21.61079253
2216,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,45,0.695207165,1.840024707,0.110166534,0.054266857,-0.055899677,0.147715782,0.368153578,0.507905796,0.232949319,0.809759679,0.041349334,-0.000114633,-0.000114633,0.781852319,4323.838518,0.232955636,0.262594316,840,2516,0.333863275,27.6797619,9.663757273,365,475,0.43452381,0.072349369,-0.039527115,0.009085881,0.000209863,16952.07165,4.885366813,1.665644518,3.3761677,6.457042732,20.81348435
2217,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,50,1.203419063,1.840024707,0.110166534,0.082310902,-0.027855632,0.153071457,0.538594644,0.75349467,0.362432162,0.851012526,0.075425858,-2.08E-05,-2.08E-05,0.806948001,4591.462239,0.227107058,0.532395536,792,2516,0.314785374,29.39015152,9.674563591,343,449,0.433080808,0.077728152,-0.040463471,0.010723053,0.000314119,22034.19063,4.979207817,1.676452081,5.284744029,6.859286853,27.03178501
2218,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,55,1.10318823,1.840024707,0.110166534,0.077277633,-0.032888901,0.15273638,0.506606145,0.710732063,0.3359081,0.848736852,0.064578068,-3.87E-05,-3.87E-05,0.805479236,5315.549851,0.230055879,0.482017061,734,2516,0.291732909,31.6866485,9.666666667,329,405,0.448228883,0.078765373,-0.040649477,0.012875708,0.000295608,21031.8823,4.961306124,1.678225413,5.011322117,6.839347012,25.9767999
2219,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,110,60,0.850483689,1.840024707,0.110166534,0.06355878,-0.046607754,0.152377979,0.417874942,0.57907038,0.184427186,0.843466498,0.04962929,-8.82E-05,-8.82E-05,0.802119506,8616.717335,0.344628041,0.19289473,711,2516,0.282591415,32.65822785,9.650872818,329,382,0.462728551,0.074328327,-0.04355376,0.010993647,0.000244711,18504.83689,4.911802978,1.593103046,4.151008191,6.95909426,21.56005053
2220,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,5,0.495044919,1.840024707,0.110166534,0.041086868,-0.069079666,0.140712901,0.292732513,0.397855447,0.14754162,0.736730832,0.027334418,-0.000148623,-0.000148623,0.743374799,5159.004527,0.278476463,0.075765973,1442,2516,0.573131955,15.79334258,9.485214494,636,806,0.441054092,0.05003046,-0.033655272,0.003254663,0.000159903,14950.44919,4.851376603,1.645128295,2.419574714,5.917913235,18.84771
2221,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,10,0.303969956,1.840024707,0.110166534,0.026930322,-0.083236212,0.142669023,0.189179642,0.258325053,0.091551591,0.744309046,0.016624794,-0.000204538,-0.000204538,0.747095286,4894.458724,0.294154602,-0.082945626,1414,2516,0.56200318,16.13366337,9.521285476,620,794,0.438472419,0.050461209,-0.034014568,0.00302573,0.000105532,13039.69956,4.795461565,1.63962774,1.592634283,6.001181169,15.57321452
2222,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,15,0.29121618,1.840024707,0.110166534,0.025920217,-0.084246317,0.14242311,0.182396088,0.249384788,0.08509111,0.739907038,0.017462879,-0.000207547,-0.000207547,0.744927557,5129.574407,0.304617219,-0.107708271,1380,2516,0.548489666,16.54202899,9.53550543,623,757,0.451449275,0.050261369,-0.0352397,0.003359695,0.000101624,12912.1618,4.792453148,1.607169905,1.544010718,5.983015975,15.24613192
2223,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,20,0.662677402,1.840024707,0.110166534,0.052223598,-0.057942937,0.143373164,0.364793446,0.507084633,0.227050311,0.754726026,0.04328148,-0.000110072,-0.000110072,0.752300534,4476.841118,0.230008923,0.247052843,1215,2516,0.48290938,18.88477366,9.556434819,537,678,0.441975309,0.055287465,-0.034576734,0.005141023,0.000202159,16626.77402,4.889927755,1.665058741,3.124802449,5.989332011,21.48913582
2224,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,25,0.992438452,1.840024707,0.110166534,0.071458667,-0.038707867,0.148418077,0.482177022,0.673101612,0.320850828,0.813011235,0.055111452,-5.12E-05,-5.12E-05,0.783724589,5178.211739,0.222716168,0.437409538,1097,2516,0.436009539,21.0674567,9.625572678,488,609,0.44484959,0.064297096,-0.036427836,0.008379609,0.000274099,19924.38452,4.948826052,1.685324608,4.494252888,6.472793367,25.36642528
2225,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,30,1.091629865,1.840024707,0.110166534,0.076683399,-0.033483135,0.145052424,0.52945009,0.740543081,0.337275631,0.776585032,0.070068956,-2.35E-05,-2.35E-05,0.763595598,5354.252401,0.227361221,0.479999965,1012,2516,0.402225755,22.86067194,9.635568513,441,571,0.435770751,0.066459525,-0.035504714,0.008928319,0.000293417,20916.29865,4.976498123,1.721985185,4.648378117,6.160575337,27.72383136
2226,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,35,1.098241401,1.840024707,0.110166534,0.077023669,-0.033142865,0.14683044,0.525278707,0.735597581,0.305248033,0.789431095,0.067071548,-2.51E-05,-2.51E-05,0.770492679,5939.344849,0.252331419,0.450304093,921,2516,0.366057234,25.12920738,9.639316951,410,511,0.445168295,0.069506359,-0.038023847,0.009845191,0.000294672,20982.41401,4.97489045,1.681912433,4.754668765,6.307089025,27.1815898
2227,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,40,0.884237426,1.840024707,0.110166534,0.065485397,-0.044681137,0.144969014,0.452342962,0.631434475,0.24449369,0.78789202,0.05122274,-6.75E-05,-6.75E-05,0.769655483,5651.787354,0.267840848,0.321765823,890,2516,0.353736089,26.0494382,9.655976676,393,497,0.441573034,0.069914946,-0.038740915,0.009238583,0.000251898,18842.37426,4.932464009,1.668230287,4.025600377,6.311981861,23.94736666
2228,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,45,0.800236091,1.840024707,0.110166534,0.060631308,-0.049535226,0.148955162,0.407593626,0.570243701,0.273066277,0.802742765,0.050301365,-8.91E-05,-8.91E-05,0.777865601,4058.521015,0.222038799,0.336839192,840,2516,0.333863275,27.59642857,9.654727197,368,472,0.438095238,0.068789178,-0.039699371,0.007828946,0.000233765,18002.36091,4.910923175,1.639952876,3.761681567,6.381487182,22.38702406
2229,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,50,1.123324228,1.840024707,0.110166534,0.078305873,-0.031860661,0.150169379,0.522409961,0.727485284,0.337977537,0.810574657,0.065221677,-2.53E-05,-2.53E-05,0.782320033,5491.263742,0.231689579,0.489421459,790,2516,0.313990461,29.46075949,9.693461058,336,454,0.425316456,0.084731175,-0.040940903,0.0125095,0.000299397,21233.24228,4.974706666,1.703728395,4.838876642,6.468173148,27.02399848
2230,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,55,1.181264579,1.840024707,0.110166534,0.081216379,-0.028950155,0.152304836,0.53422406,0.744681721,0.34535419,0.857428677,0.069214553,-2.66E-05,-2.66E-05,0.811150646,5551.548892,0.235168362,0.51180524,721,2516,0.286565978,32.34535368,9.713036235,332,389,0.460471567,0.082034061,-0.04267366,0.0147507,0.000310101,21812.64579,4.973445488,1.653674433,5.351754302,6.937826487,26.78740715
2231,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,115,60,1.058202572,1.840024707,0.110166534,0.074948064,-0.03521847,0.151207859,0.496505052,0.68991437,0.307813244,0.848242535,0.064382688,-4.72E-05,-4.72E-05,0.80516166,5678.445761,0.243485509,0.442799473,718,2516,0.285373609,32.35793872,9.67638484,316,402,0.440111421,0.080667844,-0.040730747,0.01269816,0.000287011,20582.02572,4.952840977,1.686855706,4.827981768,6.851022216,25.25780291
2232,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,5,0.485172359,1.840024707,0.110166534,0.040396483,-0.069770051,0.137726704,0.294078074,0.398066178,0.148585189,0.714794966,0.027025249,-0.000146909,-0.000146909,0.732897531,5051.02758,0.271874223,0.078249357,1409,2516,0.560015898,16.05535841,9.441569282,643,766,0.456352023,0.049629189,-0.034196872,0.004057321,0.000157269,14851.72359,4.853090673,1.627764423,2.365510962,5.745831319,19.09339193
2233,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,10,0.461405455,1.840024707,0.110166534,0.038717378,-0.071449156,0.141091877,0.275027787,0.375667483,0.118663533,0.745698425,0.02607207,-0.000159502,-0.000159502,0.747783316,6317.069778,0.32627866,-0.015540082,1375,2516,0.546502385,16.61963636,9.553511706,614,761,0.446545455,0.051290811,-0.03431004,0.003914631,0.000150854,14614.05455,4.840498152,1.639197124,2.308027877,6.052151555,17.96396959
2234,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,15,0.525740116,1.840024707,0.110166534,0.043207474,-0.06695906,0.141596401,0.305662296,0.422946041,0.138250609,0.753822149,0.028779649,-0.000144058,-0.000144058,0.751844566,6280.390533,0.31253008,0.047742411,1343,2516,0.533783784,17.00521221,9.535699374,616,727,0.458674609,0.049660998,-0.033875337,0.004440659,0.000167984,15257.40116,4.855942214,1.636248203,2.619446096,6.095233863,18.95202521
2235,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,20,0.90620968,1.840024707,0.110166534,0.066722922,-0.043443612,0.143780466,0.464612152,0.651325845,0.270852518,0.777995303,0.053896128,-6.07E-05,-6.07E-05,0.764342934,5654.916356,0.24634411,0.362297415,1194,2516,0.474562798,19.22948074,9.58263773,539,655,0.451423786,0.057423792,-0.034582681,0.006951229,0.000256508,19062.0968,4.939278691,1.681374549,4.101521722,6.196395916,24.82863306
2236,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,25,0.975032297,1.840024707,0.110166534,0.07051777,-0.039648764,0.144646429,0.488148011,0.682763873,0.28707702,0.774370586,0.057155634,-4.58E-05,-4.58E-05,0.762426903,5768.630313,0.245640596,0.39869839,1080,2516,0.429252782,21.29907407,9.600584307,496,584,0.459259259,0.060536365,-0.036959305,0.007816484,0.00027061,19750.32297,4.954176472,1.646568748,4.349641297,6.168258174,25.72578474
2237,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,30,1.233842825,1.840024707,0.110166534,0.083797934,-0.0263686,0.143111796,0.586658049,0.814586589,0.357399914,0.748126752,0.076771299,8.71E-06,8.71E-06,0.748990314,5765.773763,0.234465456,0.536542404,999,2516,0.397058824,23.01001001,9.593906511,430,569,0.43043043,0.069743958,-0.035730049,0.009669173,0.000319572,22338.42825,5.008714792,1.737439366,4.938032842,5.945412622,30.29899954
2238,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,35,1.460365332,1.840024707,0.110166534,0.094329714,-0.01583682,0.144528688,0.653462011,0.918674374,0.430094648,0.770033091,0.087904276,4.25E-05,4.25E-05,0.760154171,6223.229143,0.219323153,0.652715865,916,2516,0.364069952,25.16375546,9.620200334,397,519,0.433406114,0.072895449,-0.035960612,0.01121827,0.000357976,24603.65332,5.042485579,1.751046262,5.676003817,6.095328508,33.17703876
2239,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,40,1.016089028,1.840024707,0.110166534,0.072725325,-0.03744121,0.148139385,0.491530698,0.68784345,0.24835039,0.80421,0.053308828,-4.44E-05,-4.44E-05,0.778693254,7011.265146,0.292833544,0.354670309,876,2516,0.348171701,26.30821918,9.618530885,402,474,0.45890411,0.069063072,-0.040724131,0.009657667,0.000278791,20160.89028,4.955606188,1.619542235,4.593019188,6.497433651,25.16770957
2240,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,45,1.330495917,1.840024707,0.110166534,0.088404081,-0.021762454,0.147646752,0.599626323,0.841876975,0.385271342,0.775298037,0.079525868,1.98E-05,1.98E-05,0.76291564,5677.264326,0.229459269,0.585418322,808,2516,0.321144674,28.59777228,9.643989983,369,439,0.456683168,0.073775807,-0.040907408,0.011466486,0.000336414,23304.95917,5.019777341,1.644310035,5.445608284,6.159191889,30.71387871
2241,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,50,1.446929514,1.840024707,0.110166534,0.093729899,-0.016436635,0.154657352,0.606856478,0.857430213,0.463926015,0.809828827,0.084512675,3.13E-05,3.13E-05,0.781891882,4765.744096,0.202036307,0.669141798,755,2516,0.300079491,30.70728477,9.676126878,331,424,0.438410596,0.083437751,-0.042413265,0.012761154,0.000355799,24469.29514,5.031286387,1.666359179,5.849867747,6.426013152,31.44004944
2242,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,55,1.254462784,1.840024707,0.110166534,0.084795455,-0.02537108,0.155223604,0.547247442,0.765069552,0.277680589,0.847487944,0.066040976,-1.07E-05,-1.07E-05,0.804677837,8088.525865,0.305370479,0.448535072,736,2516,0.292527822,31.51766304,9.681552588,321,415,0.436141304,0.084085852,-0.039451539,0.01442822,0.000323225,22544.62784,4.989255954,1.732595033,5.442296278,6.949071275,27.79068438
2243,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,120,60,1.247186288,1.840024707,0.110166534,0.084444384,-0.02572215,0.149815887,0.564540182,0.786958098,0.274460219,0.82198379,0.070462313,-5.51E-06,-5.51E-06,0.788977279,8651.776952,0.307674404,0.441979975,693,2516,0.275437202,33.42568543,9.667779633,311,382,0.448773449,0.083515803,-0.043084328,0.013730449,0.00032194,22471.86288,4.994486819,1.653130009,5.365415635,6.6857966,27.9344419
2244,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,125,5,0.484669488,1.840024707,0.110166534,0.040361207,-0.069805328,0.137336998,0.29438252,0.404735854,0.139288995,0.674072699,0.025645714,-0.000139394,-0.000139394,0.714464773,4927.490308,0.289765942,0.053031477,1379,2516,0.54809221,16.31254532,9.431865828,630,749,0.456852792,0.050752079,-0.035562031,0.003870811,0.000157134,14846.69488,4.860606258,1.603480722,2.282275879,5.502554969,19.4671862
2245,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,125,10,0.660054579,1.840024707,0.110166534,0.05205729,-0.058109245,0.139488843,0.373839131,0.516328755,0.222922118,0.7065915,0.041885022,-0.000101064,-0.000101064,0.729083348,4528.186481,0.233522317,0.240900783,1347,2516,0.535373609,16.91165553,9.531380753,614,733,0.455827765,0.051836003,-0.034123121,0.005059434,0.000201531,16600.54579,4.898935978,1.648534005,3.025619824,5.641362861,22.3217056
2246,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,125,15,0.657799615,1.840024707,0.110166534,0.051914118,-0.058252416,0.140974659,0.368668956,0.516455263,0.194042087,0.71343294,0.036130595,-0.000102923,-0.000102923,0.732260477,5395.465596,0.267540504,0.194143954,1332,2516,0.529411765,17.07132132,9.522194305,618,714,0.463963964,0.052421214,-0.035794763,0.005134272,0.000200991,16577.99615,4.897076885,1.611868094,3.056176083,5.739218371,21.76691642
2247,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,125,20,0.718914104,1.840024707,0.110166534,0.055733828,-0.054432707,0.140630768,0.396686967,0.557212147,0.223332169,0.724782586,0.036264419,-9.08E-05,-9.08E-05,0.737616019,5111.076299,0.249555753,0.254602838,1179,2516,0.468600954,19.31976251,9.538525963,550,629,0.466497031,0.05402849,-0.036997107,0.005466064,0.000215385,17189.14104,4.909248409,1.596287305,3.31972864,5.791726091,22.523828
2248,MACDSIGNA_ROLLISHARPRATIO_MAXPOS10_210616_0,MACDSIGNA,ROLLISHARPRATIO,10,210616,15,125,25,0.700288355,1.840024707,0.110166534,0.054582825,-0.055583709,0.140740196,0.388283162,0.541690235,0.214488157,0.712952859,0.03067571,-9.28E-05,-9.28E-05,0.732036295,5177.959086,0.254479436,0.237125297,1056,2516,0.419713831,21.64488636,9.559598494,477,579,0.451704545,0.060517786,-0.038577331,0.006184384,0.000211053,17002.88355,4.907232222,1.609218673,3.178514583,5.716926226,22.35197277
