,moveaverage_n,sharpe_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
107,60,90,-0.006972144803354952,1.840024706609018,-0.0007002741337917007,0.1526459338459625,-0.004597565448381092,0.11016653428843459,-0.11086680842222629,-0.00030146895253719235,4053.955070809876,0.3199859287477351,-0.3926383517809011,1836,2516,0.7297297297297297,6.218954248366013,4.737759336099585,707,1129,38.507625272331154,0.02882435869010306,-0.015919548904889256,0.001310267363988502,9930.27855196645,9930.27855196645
108,65,10,1.7049438062455775,1.840024706609018,0.10476303311320856,0.15956416161135328,0.657107829934031,0.11016653428843459,-0.005403501175226033,9.007229215865595e-05,5466.546490296732,0.27538243680578,0.6729698757049665,2443,2516,0.9709856915739269,4.734343020875972,4.736281736281736,1024,1419,41.91567744576341,0.030673298861924006,-0.016750926123725456,0.003127259052412509,27049.438062455774,27049.438062455774
109,65,20,0.4228309715595464,1.840024706609018,0.03593909545780982,0.16304413550065905,0.22053234780148362,0.11016653428843459,-0.07422743883062477,-0.00017809610014286043,3131.814838972252,0.26545695156370586,0.04414185297539319,1860,2516,0.739268680445151,6.306989247311828,4.794033510420924,712,1148,38.27956989247312,0.034599858800660514,-0.017785011221504762,0.0022676917117111926,14228.309715595464,14228.309715595464
110,65,30,1.0587830521382187,1.840024706609018,0.07497841507480629,0.1700505064342138,0.4413790240660263,0.11016653428843459,-0.0351881192136283,-5.720367174510564e-05,9465.243135790515,0.34129873249579856,0.3046298977636823,1533,2516,0.6093004769475358,7.729288975864319,4.838301347488771,608,925,39.660795825179385,0.0393980038185024,-0.019456255324068895,0.003885812228888281,20587.830521382188,20587.830521382188
111,65,40,1.2135027824123266,1.840024706609018,0.0828058031985901,0.1619506068444066,0.5117126935374767,0.11016653428843459,-0.027360731089844492,-1.8448886174972172e-05,7822.276650153992,0.3610885737847759,0.3465867828746134,1427,2516,0.5671701112877583,8.281009110021023,4.831152902698283,557,870,39.03293622985284,0.0428745542950062,-0.01912180365394474,0.005077195209100582,22135.027824123266,22135.027824123266
112,65,50,1.1467544063222452,1.840024706609018,0.07949134187427576,0.164452260128396,0.48402476426003,0.11016653428843459,-0.030675192414158836,-4.508869653111505e-05,4798.428863025949,0.3329852624748061,0.3590139850528189,1473,2516,0.5854531001589826,8.004073319755602,4.8240589198036,603,870,40.936863543788185,0.03676599682702986,-0.018536073076590876,0.004102859816744703,21467.544063222453,21467.544063222453
113,65,60,1.2978298340578758,1.840024706609018,0.0868668852704022,0.16007359550055605,0.5438042777293622,0.11016653428843459,-0.023299649018032387,3.055379541324276e-06,4169.970927597973,0.3079634148037059,0.4638486711203864,1612,2516,0.6406995230524642,7.245657568238213,4.777096114519427,654,958,40.57071960297767,0.03414542912627817,-0.01685988910952827,0.0038333355345271988,22978.298340578756,22978.298340578756
114,65,70,1.3323511833001755,1.840024706609018,0.08849080227642969,0.15594278887480148,0.5681175414658314,0.11016653428843459,-0.0216757320120049,2.7047658669231123e-05,4755.303835171602,0.27314947501383813,0.5278424224978533,1657,2516,0.6585850556438791,6.991550995775498,4.761611179613646,645,1012,38.92576946288473,0.035643357784577064,-0.016051071009240775,0.004071383168195859,23323.511833001754,23323.511833001754
115,65,80,0.7528501818436264,1.840024706609018,0.05780239749310945,0.15714694457904924,0.3683265163363711,0.11016653428843459,-0.052364136795325145,-8.043236578369621e-05,4243.682967912297,0.28661556465199667,0.22350831455933573,1659,2516,0.6593799682034976,6.956600361663653,4.767038413878563,662,997,39.90355635925256,0.032889899915051896,-0.016697697741196522,0.003089517236763969,17528.501818436263,17528.501818436263
116,65,90,0.04170899270330963,1.840024706609018,0.0040996840959399705,0.15359101704210462,0.02675678071416941,0.11016653428843459,-0.10606685019249462,-0.00027977491276788346,4106.071322384478,0.34461569694428107,-0.3816708664886672,1745,2516,0.6935612082670907,6.55702005730659,4.749688667496887,660,1085,37.82234957020057,0.030021929954934874,-0.015894622831755464,0.0014720962738122287,10417.089927033097,10417.089927033097
117,70,10,1.2189805846830577,1.840024706609018,0.08307379972332485,0.1539091202715914,0.5401585526128282,0.11016653428843459,-0.027092734565109744,2.1083808722294564e-05,4926.328919485055,0.26262204446442383,0.4923932058509539,2406,2516,0.9562798092209857,4.773482959268495,4.716632443531828,980,1426,40.73150457190358,0.03099500811664491,-0.016667403430584777,0.0027462139078545814,22189.805846830575,22189.805846830575
118,70,20,0.7195222700068857,1.840024706609018,0.055771220452514036,0.16279155075042107,0.34254876389394806,0.11016653428843459,-0.054395313835920556,-0.00010120337154464389,6482.611456845387,0.28970670046846914,0.19996920593318812,1914,2516,0.760731319554849,6.1008359456635315,4.77977896029472,724,1190,37.82654127481714,0.03526894397022653,-0.017368547517977083,0.0025423949258366134,17195.222700068858,17195.222700068858
119,70,30,0.6854880824406278,1.840024706609018,0.053660104653738605,0.16584742842510822,0.3239287555436491,0.11016653428843459,-0.05650642963469599,-0.000128371676009919,4570.790952341473,0.32313261885194844,0.13177526781770688,1532,2516,0.6089030206677265,7.691906005221932,4.825552825552825,611,921,39.882506527415146,0.03800431197557215,-0.019678809701141806,0.0033266650667904568,16854.88082440628,16854.88082440628
120,70,40,1.2392296269903231,1.840024706609018,0.0840593252720212,0.16422998853258025,0.5123521298076263,0.11016653428843459,-0.02610720901641339,-1.608745891379577e-05,5735.291822701471,0.3343468293837867,0.3991453812645478,1362,2516,0.541335453100159,8.674008810572687,4.837837837837838,551,811,40.455212922173274,0.04290712429053282,-0.020453226601495976,0.005179338260110385,22392.296269903232,22392.296269903232
121,70,50,0.5572649063086814,1.840024706609018,0.04534579982595033,0.16143914026506367,0.2813663077803696,0.11016653428843459,-0.06482073446248426,-0.00016122364241500007,4986.425043300798,0.3250522259202301,0.049811054469824256,1407,2516,0.559220985691574,8.372423596304193,4.829848298482985,575,832,40.86709310589908,0.0358256984316688,-0.019582754773409646,0.0030610693864482827,15572.649063086814,15572.649063086814
122,70,60,0.688893877506179,1.840024706609018,0.05387308240363442,0.16127267295961134,0.3348563063259402,0.11016653428843459,-0.05629345188480017,-0.00011904244856853334,5093.916675196486,0.2821201569060743,0.19262073090845,1488,2516,0.5914149443561209,7.851478494623656,4.792042657916324,581,907,39.045698924731184,0.03633170066502986,-0.018153150168830772,0.003120840647347339,16888.93877506179,16888.93877506179
123,70,70,0.7985945033873068,1.840024706609018,0.060534432918723624,0.15338606398256532,0.3952325760142894,0.11016653428843459,-0.04963210136971097,-7.351878724996062e-05,4307.181843066024,0.27051269800527145,0.271592210822174,1556,2516,0.6184419713831478,7.453084832904884,4.7704648292883585,612,944,39.33161953727507,0.035030819271564616,-0.017109268112074902,0.0033982726840609497,17985.945033873068,17985.945033873068
124,70,80,0.24150818912888594,1.840024706609018,0.021895644302074357,0.15243130081836237,0.1438835156953961,0.11016653428843459,-0.08827088998636023,-0.000215137357580489,4024.3840977503223,0.2952007495243596,-0.13351534571623702,1671,2516,0.6641494435612083,6.893476959904249,4.761885076477883,646,1025,38.65948533812089,0.03183616209267725,-0.016787317366022927,0.0020102695461974886,12415.081891288859,12415.081891288859
125,70,90,-0.09678171580350792,1.840024706609018,-0.010139899746084535,0.15498401983898957,-0.06555836798973244,0.11016653428843459,-0.12030643403451913,-0.00034678920174468483,5487.020880857592,0.381305860134468,-0.5819352707354835,1731,2516,0.6879968203497615,6.595031773541305,4.733001658374793,668,1063,38.59041016753322,0.029601259483190253,-0.016886512907669602,0.00105330913571248,9032.182841964921,9032.182841964921
126,75,10,0.8382817485546643,1.840024706609018,0.06285452085342769,0.15567925802310187,0.40423231366551243,0.11016653428843459,-0.047312013435006905,-5.942277282236096e-05,3744.186987872077,0.288334579592859,0.26868390984721735,2391,2516,0.9503179650238474,4.793391886240067,4.716460905349794,969,1422,40.52697616060226,0.0302257292979565,-0.01664306829714059,0.0023514381309853324,18382.817485546642,18382.817485546642
127,75,20,0.5324146037609818,1.840024706609018,0.043663500436078806,0.1612117156345885,0.27084378586796476,0.11016653428843459,-0.06650303385235579,-0.0001543592585026814,6431.029882163224,0.32825436147923215,0.02896913957222047,1843,2516,0.7325119236883942,6.292457948996202,4.758719737382027,698,1145,37.87303309820944,0.0350706267069492,-0.01747670387827948,0.002424564026489711,15324.146037609818,15324.146037609818
128,75,30,1.0426249518801907,1.840024706609018,0.07413069316477805,0.16676633159436174,0.4446279866080832,0.11016653428843459,-0.03603584112365654,-5.304763029855843e-05,4502.388815507784,0.3123248018914244,0.3397970735384739,1514,2516,0.6017488076311606,7.766842800528401,4.827175697865353,575,939,37.978863936591814,0.04179056692480106,-0.019124595147151636,0.00401029137290966,20426.249518801906,20426.249518801906
129,75,40,2.273755799022176,1.840024706609018,0.12607719082805002,0.17510979019552458,0.7205088421473133,0.11016653428843459,0.01591065653961543,0.00012285611741462128,7018.5576631275835,0.33858870162332755,0.7725584921446451,1316,2516,0.5230524642289348,8.974164133738602,4.846122281493639,520,796,39.51367781155015,0.04802827311721655,-0.01991034262665132,0.006934703108007713,32737.557990221758,32737.557990221758
130,75,50,1.749527294597959,1.840024706609018,0.10657279348019544,0.16036766032350633,0.6652603903231373,0.11016653428843459,-0.003593740808239154,6.035032501937722e-05,5774.264725243604,0.3112309919263687,0.6385796830629555,1253,2516,0.4980127186009539,9.418196328810854,4.8483976992604765,512,741,40.86193136472466,0.041579957729552454,-0.019009080943290412,0.0057487704537531195,27495.272945979592,27495.272945979592
131,75,60,1.5310983102402775,1.840024706609018,0.09743966180420172,0.16619342571187504,0.5871075532200575,0.11016653428843459,-0.012726872484232876,2.6915070030113784e-05,5221.138511391626,0.2885885354400395,0.5881490191512633,1381,2516,0.5488871224165341,8.461984069514845,4.803123715577477,546,835,39.53656770456191,0.0401295608117927,-0.018034563173937028,0.004961535085446338,25310.983102402774,25310.983102402774
132,75,70,0.7908834740935236,1.840024706609018,0.06007831358244542,0.15529343230970355,0.3874198405991931,0.11016653428843459,-0.05008822070598917,-8.641776936512297e-05,4075.0124332169144,0.23220758718942658,0.31847318084709464,1531,2516,0.6085055643879174,7.591116917047681,4.772895277207392,619,912,40.431090790333116,0.03301063430193684,-0.016941764276724343,0.003254535344563228,17908.834740935235,17908.834740935235
133,75,80,0.34913732187040547,1.840024706609018,0.030437508269480107,0.1591135221387437,0.1914589264409437,0.11016653428843459,-0.07972902601895449,-0.00019139212019549654,4014.703951914493,0.284415849491777,-0.03519070877527675,1633,2516,0.6490461049284578,7.033067973055726,4.738036303630363,633,1000,38.7630128597673,0.033278790890915864,-0.01708364727099429,0.002438351110199298,13491.373218704055,13491.373218704055
134,75,90,0.39801541695250475,1.840024706609018,0.03411573352351138,0.1555268968562545,0.21971532413687175,0.11016653428843459,-0.07605080076492321,-0.0001728954987080532,5530.168603314203,0.3158352435472377,-0.044502846743796454,1670,2516,0.6637519872813991,6.840718562874251,4.742216687422167,653,1017,39.10179640718563,0.03232707390403388,-0.016746002051541434,0.002442452199351187,13980.154169525047,13980.154169525047
135,80,10,0.6416502882039985,1.840024706609018,0.05088361499951377,0.15586452110133758,0.3269283737549093,0.11016653428843459,-0.05928291928892082,-0.00010519443016903965,4275.22285541203,0.28291509662734915,0.1631409785303326,2391,2516,0.9503179650238474,4.792137181095776,4.715226337448559,972,1419,40.65244667503137,0.02997224690309104,-0.016936547052778583,0.0021330253960316543,16416.502882039986,16416.502882039986
136,80,20,0.2932399127766461,1.840024706609018,0.026081095302111557,0.1632874407882217,0.1598499351218829,0.11016653428843459,-0.08408543898632304,-0.00022693015411478552,6292.716244446394,0.35903554941914473,-0.1876306529426337,1864,2516,0.7408585055643879,6.223712446351931,4.768187422934648,689,1175,36.96351931330472,0.0354824777651266,-0.01786241293604214,0.001855736040945659,12932.39912776646,12932.39912776646
137,80,30,0.5784661931388146,1.840024706609018,0.04676208083013611,0.16854648913076423,0.2775433642481498,0.11016653428843459,-0.06340445345829848,-0.00016330102415040208,5081.062212722827,0.2973082024734073,0.10361671805867623,1568,2516,0.6232114467408585,7.485331632653061,4.826069078947368,604,964,38.52040816326531,0.03899209660175723,-0.019540019014867065,0.003006790827250968,15784.661931388146,15784.661931388146
138,80,40,1.087216052490425,1.840024706609018,0.07645569797990714,0.17870712076415612,0.42857607166652906,0.11016653428843459,-0.03371083630852745,-6.52578139467635e-05,6269.266305526249,0.3541969780443954,0.2985704044615325,1397,2516,0.5552464228934817,8.421617752326414,4.839572192513369,538,859,38.51109520400859,0.04523468351791324,-0.02093630870135836,0.004546865109642444,20872.16052490425,20872.16052490425
139,80,50,0.21866827471746775,1.840024706609018,0.01999758843962285,0.16596353687974866,0.12073647496586191,0.11016653428843459,-0.09016894584881174,-0.00027613323597148006,5259.7210408842475,0.33355817630218343,-0.20804374500844247,1373,2516,0.5457074721780604,8.56882738528769,4.839572192513369,534,839,38.89293517844137,0.037187851943650006,-0.019757720689083325,0.002390083961957898,12186.682747174678,12186.682747174678
